dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"19e250da-80ea-4719-ad26-069ad6b62258",213,"Factor Risk Overview",143,"0.000193",0,"83.324413","0.000000","128.491608","0.000027","0.004968","0.022593","0.022593","0.000000","0.000000",160,4,,162921384,NA,NA,NA,NA,GEMLTL,2,,2,2,2,2,,,,,,,,,,,,,1,1,,,,2,,
"bd154887-3973-4149-acec-bf9bef51fce4",185,"Sector Sensitivity",572,"0.160515",0,0,"17.006891","126.283144","0.006139","0.060893","0.336657","0.343251","0.000000","0.000000",13744,1870,,162921384,NA,NA,NA,NA,NA,4,,4,4,4,4,,,,,,,,,,,,,4,2,,,,,,
"6110d8d2-b437-4a88-ba45-55893098a9c9",210,"Portfolio Summary",NA,"27.700910",0,0,0,"206.852763","0.043591","0.069294","0.143280","0.143280","0.000000","0.000000",13343,6329,,162921384,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,,,,,,,,,,,,,,,
"6c81f6d7-3226-41ef-8f86-b6014915213e",210,"Portfolio Summary",NA,"0.000078",0,0,0,"205.339249",0,"0.066678","0.000041","0.000041",0,0,12245,0,,162921384,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,,,,,,,,,,,,,,,
"e46175b3-3993-4153-a748-055e84726b31",210,"Factor Exposure Distribution by Sector",NA,"1.991683",0,0,"0.000000","139.599198","0.089384","1.003788","0.455715","0.467726","0.000000","0.000000",10919,5546,,162921384,NA,NA,NA,NA,GEMLTL,4,,4,4,4,4,,,,,,,,,,,,,3,1,,,,,,
"c2db9c18-ebbd-41e5-af1d-d678134195ae",210,"Portfolio Summary",NA,"4.595423",0,0,"0.000000","203.246822","0.059800","0.057994","2.581164","10.905548","0.000000","0.000000",19233,12431,,162921384,NA,NA,NA,NA,GEM3L,1,,1,1,1,1,,,,,,,,,,,,,1,1,,,,,,
"1151bdb2-8eec-46d8-ac1c-866fbeca4ea5",210,"Portfolio Summary",NA,"0.748353",0,0,"0.000000","166.224478","0.014397","0.055499","0.064394","0.064394","0.000000","0.000000",10725,1847,,162921384,NA,NA,NA,NA,GEM3L,1,,1,1,1,1,,,,,,,,,,,,,1,,,,,,,
"d3717626-fbc4-4ab1-ba49-f3774eb49a7f",210,"Portfolio Summary",143,"0.000273",0,0,"14.651256","193.439755","0.000902","0.003908","0.133033","0.222255","0.000000","0.000000",967,407,,162921384,NA,NA,NA,NA,GEM3L,1,,2,2,2,2,,,,,,,,,,,,,2,,,,,,,
"05538881-e9c8-44a5-a20e-46f2df8c0679",208,"Portfolio Summary",NA,"0.000079",0,0,0,"206.580178",0,0,"0.000041","0.000041",0,0,1,0,,162921384,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"c2da303b-f55a-40d0-8d6a-efd17b9d720a",208,"Portfolio Summary",NA,"0.000064",0,0,0,"206.677480",0,0,"0.000032","0.000032",0,0,1,0,,162921384,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
"c87a33c5-5c91-4a78-b069-1882e67c7e7e",208,"Factor Risk Overview",143,"0.000260",0,"85.165038","15.378409","106.402382","0.000028","0.005711","0.005858","0.005858","0.000000","0.000000",159,2,,162921384,NA,NA,NA,NA,GEMLTL,1,,1,1,1,1,,,,,,,,,,,,,,,,,,2,,
"02d4c5c5-cd65-41d6-a2b5-8dbe681cf90a",208,"Factor Risk Overview",NA,"0.000076",0,0,0,"206.742432",0,0,"0.000040","0.000040",0,0,1,0,,162921384,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,,,,,,,,,,,,,,,
