dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,totalCacheHitOrWaits,totalCacheMisses,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,create SinglePortfolioContext,createDatedPortfolioContext,destroy DatedPortfolioContext,destroy SinglePortfolioContext,getLightPortfolioWithLastUpdated,getPortfolioAttributes list,getPortfolioLastUpdated,getPortfolioPositions with PositionsReportSpec,getPositionsWithTnC,searchPortfolioTree,singlePortfolioContextRmiSvc getPortfolioInstrumentReturn
fd244d5e-c6d4-48ad-8f3e-690ea56a2e9d,328,Factor Returns,NA,0.004395,0,0,0,326.69863,0.002642,0.000157,0.00957,0.00957,63,4,1036156,1036196,NA,NA,NA,MLTL,,,,,,,,,,,,
25f2a24e-ec7c-4967-b6d0-681d4439ad33,248,ESG Pillar Contribution (FI),13,0.000202,0,0,0,139.522978,0.000049,0.002101,0.00956,0.00956,64,6,17392,193557625,NA,NA,NA,BIM303L,,,4,4,,,,,,,,
fdbd4f96-e500-412c-ab63-e6b57ce3cae1,1660,Factor Performance Attribution,NA,0.000127,0,0,0,1651.72021,0.000858,0.039099,0.009533,0.009533,4032,652,1022856,1090258,NA,NA,NA,GEMLTL,,,,,,,,,,,,
6fa64c2b-f728-4213-aee9-15052deb4b20,138,ESG Pillar Contribution (FI),13,0.000233,0,0,0,137.140199,0.000014,0.000092,0.009529,0.009529,14,2,17392,193557625,NA,NA,NA,BIM303L,,,,,,,,,,,,
8279e020-0639-40a1-9ba5-d0199c1faa61,111,Single Asset Detail,NA,0.000069,0,0,0,0,0.000064,0.001795,0.009497,0.009497,443,4,22489,NA,NA,NA,NA,NA,1,1,1,1,1,,,,1,,,
e3a949e9-0710-4bc7-92b9-8b2fccf71d5d,104,Factor Performance Attribution,NA,0.000077,0,0,0,97.382298,0.003126,0.007247,0.009495,0.009495,1653,1650,22489,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
560ad5eb-4ea4-4d03-a543-b18584cbdb87,787,Portfolio Return Attribution,NA,0.000102,0.017744,5.240696,0,0,0.014191,0.000884,0.009455,0.009455,316,118,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
267be407-272d-4a17-a29d-c4ffb350e62c,325,MSCI FaCS,NA,0.000099,0,0,0,248.512149,0.000038,0.186076,0.00945,0.00945,25557,4,1073753,1076253,1081686,1081719,1084040,BASE,,1,1,1,1,,,,1,,2,
2eb593a8-e666-48b1-b332-67ab268df255,1014,Return Attribution,NA,0.00016,0,0,0,1012.180884,0.000103,0.000756,0.009364,0.009364,158,78,247183734,NA,NA,NA,NA,EUE3LBAS,,,,,,,,,,,,
e6826f0f-29bf-47b3-b54d-22354734d9cc,177,Single Asset FI,32310,0.001407,0,0,0,171.689428,0.000098,0.24113,0.009345,0.009345,32365,10,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,,,,,
2fce1501-64c7-406a-bb4f-dcfc5b285139,757,Factor Performance Comparison,NA,0.00022,0,0,0,752.335976,0.0022,0,0.009308,0.009308,1,1,1073617,1077422,1080032,1086870,1086893,EMM1L,,,,,,,,,,,,
b40a85c5-10fe-493e-9578-9e564837844d,1000,Relative Performance Attribution (SCW),NA,0.000073,0.009457,4.658585,0,0.334024,0.008052,0.000676,0.009268,0.009268,304,115,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
b61d4157-e6b3-4ba8-91e8-c97d83c6cb53,176,MSCI FaCS,NA,0.000202,0,0,0,152.26164,0.000063,0.01703,0.009266,0.01046,4675,7,189880449,189924771,189937877,NA,NA,BASE,,1,1,1,1,,,,1,,2,
4353f710-a3c5-4277-9789-f8a280862a6e,2725,ESG Pillar Contribution (FI),13,0.0002,0,0,0,2715.689277,0.000071,0.000318,0.009229,0.009229,81,40,17392,193557625,NA,NA,NA,NA,1,1,1,1,1,,,,1,,,
f1476cff-acbd-4792-8b99-367c064c9fe6,255,ESG Pillar Contribution (FI),13,0.000206,0,0,0,10.050796,0.000044,0.001984,0.009171,0.009171,79,6,17392,193557625,NA,NA,NA,BIM303L,,,4,4,,,,,,,,
c3c3e9b6-9d5b-4072-ae8e-2946ac69c68c,1270,Factor Performance Attribution BC,NA,0.004828,0,0,0,1262.173081,0.000726,1.146502,0.009162,0.009162,1406,481,1124328,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
409acf93-f5aa-4717-8d79-32e539d8280a,135,Brinson Asset Allocation Performance,NA,0.001037,0,0,0,131.434368,0.000036,0.97021,0.009153,0.009153,4142,9,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
ccae3668-2b7d-4fee-b326-6e014a370c71,257,Factor Performance Attribution,NA,0.001969,0,0,0,255.137973,0.00022,0.066302,0.009099,0.012729,1033,96,237782233,NA,NA,NA,NA,AUE4L,,,,,,,,,,,,
b75ceb61-572a-4600-b653-85e16fba35a8,343,Factor Risk Overview,NA,0.000251,0,145.882496,12.745083,194.198957,0.000034,0.181198,0.009011,0.009011,509,2,150034647,150034702,159079177,159079208,181133189,GEMLTL,1,1,1,1,1,,,,,,2,
0726f287-c798-49cc-939f-c253f39db265,102,MSCI FaCS,634,0.000163,0,0,101.49071,0,0.000055,0,0.008979,0.008979,0,2,1036156,1036196,NA,NA,NA,NA,,,,,,,,,,,,
a89a0dd6-86ab-4e27-9c8a-e19cb2f72f9b,115,Relative Performance Attribution (SCW),NA,0.126801,0.00924,40.145434,0,0,0.007645,0.071258,0.008951,0.008951,19367,590,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
87693986-9bfa-4485-832b-359a54d962ca,661,Factor Performance Attribution,NA,0.006072,0,0,0,644.553984,0.000096,0.03339,0.008878,0.008878,3721,40,69313,NA,NA,NA,NA,GEMLTL,1,1,1,1,1,,,,1,,,
5f6b4a0c-0e89-4137-998b-bccb38fd0474,101,Factor Performance Attribution,NA,0.000112,0,0,0,30.700938,0.004683,0,0.008853,0.008853,1,1,51143,51148,51152,NA,NA,USSLOWL,,,,,,,,,,,,
2bf2ad06-7e10-4e2f-9d91-82a7b71e6174,3496,Industry Factor Return and Exposure,NA,0.000072,0.004878,4.81936,0,0,0.006195,0.000293,0.00884,0.00884,191,187,189880449,189924771,189937877,NA,NA,USSLOWL,,,,,,,,,,,,
c56e604f-2213-482a-8203-6168296cfb67,588,Factor Risk Overview,NA,0.000116,0,0,0,583.997783,0.000012,0,0.008827,0.008827,1,1,1010902,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
f92d6ba1-9b2d-4dbf-b702-478647d3bd0e,848,Factor Performance Attribution,NA,0.000059,0,0,0,844.613049,0.000388,0.043664,0.008779,0.012844,651,312,237782233,NA,NA,NA,NA,AUE4L,,,,,,,,,,,,
25bbc2ca-5151-4e01-8fb4-d59a10145e26,205,Factor Risk Overview,NA,0.000071,0,0,0,10.897735,0.000606,0.001157,0.008748,0.008748,225,226,69313,NA,NA,NA,NA,GEMLTL,2,2,2,2,2,,,,,,2,
72eb1e5d-2cf5-429b-a1cb-ec1275b475e9,179,Position Risk,32,0.000243,0,0,0,111.287918,0.000049,0.001123,0.00872,0.009434,80,8,237782233,NA,NA,NA,NA,AUE4L,1,2,2,2,2,,,,2,,2,
628da05a-1c61-4ade-83e3-857003d3e052,3284,Factor Performance Attribution,NA,0.00007,0.006289,6.098816,0,0,0.008595,0.000345,0.008717,0.008717,198,180,189880449,189924771,189937877,NA,NA,USSLOWL,,,,,,,,,,,,
0ff16da6-6da8-4f47-94e2-14007df600fd,339,Factor Performance Attribution,NA,0.000121,0,0,0,333.611144,0.000595,0,0.008714,0.008714,1,1,1010902,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
1db42029-94c2-4d66-b800-58f5c693ea6a,813,Return Attribution,NA,0.000267,0,0,0,810.762238,0.000378,0.001606,0.0087,0.0087,75,46,237782233,NA,NA,NA,NA,AUE4L,,,,,,,,,,,,
c458c466-cd6d-437d-8285-a8b4c8d1abcf,100,Factor Performance Attribution,NA,0.000088,0,0,0,31.099825,0.001668,0,0.008695,0.008695,1,1,51143,51148,51152,NA,NA,USSLOWL,,,,,,,,,,,,
4ae4777a-e20b-4476-bcaa-4b6802da66be,118,Factor Returns,634,0.000118,0.000226,0.001663,82.943254,0.018157,0.00002,0.000025,0.00869,0.00869,3,2,1036156,1036196,NA,NA,NA,MLTL,,1,1,1,1,,,,,,,
3b5900ed-eabc-4f2f-b11f-659e965c417d,150,ESG Snapshot (FI-P),13,0.000215,0,0,0,0,0.000028,0.000478,0.008682,0.008682,26,4,17392,193557625,NA,NA,NA,BIM303L,,,2,2,,,,,,,4,
690b93c7-4ea4-4a20-a084-1d450c500925,108,ESG Snapshot (FI-P),13,0.001981,0,0,0,0,0.000121,0.000262,0.008677,0.008677,18,43,17392,193557625,NA,NA,NA,BIM303L,,,2,2,,,,,,,4,
f3f2cb0a-d4e1-495b-893b-40c20fb116cc,97,Factor Risk Comparison,878,0.00101,0,0,0,95.878059,0.000031,0.001282,0.008548,0.008548,72,7,1073617,1077422,1080032,1086870,1086893,EMM1L,,,,,,,,,,,,
b309688f-f86f-416a-a8bf-c8c71286affb,1074,Return Attribution,NA,0.000037,0,0,0,1072.125429,0.000063,0.000868,0.008547,0.010007,105,38,237782233,NA,NA,NA,NA,AUE4L,,,,,,,,,,,,
f4f26f2b-cdd6-4078-9dc8-302160ae3ab9,104,Factor Returns,336,0.00363,0.000163,0.000362,0,102.857785,0.000232,0.00002,0.008534,0.008534,62,8,1020573,56673,NA,NA,NA,SLOWS,,,,,,,,,,,,
a72be3a6-fe6e-4bd3-94db-89a53ff6dcd3,151,Brinson Asset Allocation Performance,NA,0.001043,0,0,0,148.276324,0.000066,0.194741,0.008509,0.008509,4139,12,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
5f2548b1-3126-4afa-a4fa-548fbfa5a4e0,370,Factor Performance Attribution,NA,0,0.006507,0.006243,0,0,0.006243,0.000947,0.008384,0.008384,375,3,189880427,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
efec44c0-a3b9-495e-b197-aae303c23516,254,Factor Performance & Risk Overview,458,0.00028,0,117.773202,0,133.222834,0.000024,0.002198,0.008378,0.008378,459,4,189880449,189924771,189937877,NA,NA,USSLOWL,1,1,1,1,1,,,,,,2,
2d9e6786-a52d-4e95-9b00-59fd551067af,188,Factor Exposure Distribution by Sector,143,0.000229,0,98.23062,14.50245,74.045098,0.000172,0.002036,0.008326,0.008326,158,4,162921384,NA,NA,NA,NA,GEMLTL,2,2,2,2,2,,,,1,1,2,
d4ef13f1-0e13-4577-977f-934dbcf8503e,1537,Portfolio Summary,NA,0.000076,0,0,0,1532.343055,0.000035,0.014663,0.008289,0.008289,1812,1,69313,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
4ae1aee0-d41a-4fe1-b8a6-a22cb5258773,104,ESG Pillar Contribution,49,0.000074,0,0,0,27.175313,0.000068,0.017729,0.008273,0.008273,101,5,193555991,NA,NA,NA,NA,GEM3L,,,4,4,,,,,,,,
562ac779-dfe6-45fc-a8f9-05f96aeb3d99,2842,ESG Pillar Contribution (FI),13,0.000186,0,0,0,2839.881061,0.000266,0.000212,0.008201,0.038908,94,18,17392,193557625,NA,NA,NA,NA,,,,,,,,,,,,
649f6ce1-5dda-420f-b369-fe8d79cc3913,254,Return Attribution,NA,0.000622,0,0,0,250.749026,0.000051,0.000626,0.008152,0.008152,45,14,237782233,NA,NA,NA,NA,AUE4L,,,,,,,,,,,,
518c7f63-2726-4a31-b40d-4b323fffc412,190,ESG Pillar Contribution (FI),13,0.000171,0,0,0,124.363358,0.000041,0.000845,0.008141,0.008141,42,4,17392,193557625,NA,NA,NA,BIM303L,,,2,2,,,,,,,,
99befa19-05fe-4af1-99ef-a7269336e591,269,Single Asset ESG,153,0.000141,0,0,0,0,0.000079,0.004509,0.008043,0.008043,155,7,1040599,NA,NA,NA,NA,NA,,,,,,,,,,,,
0084955d-98ad-4475-95f4-c2753f942408,109,Factor Risk Overview,189,0.000222,0,6.837984,0,98.659011,0.000022,0.000973,0.007996,0.007996,190,3,1076388,1088432,NA,NA,NA,GEMLTL,1,1,1,1,1,,,,,,2,
b0b1623f-b86b-4e1d-8b43-3d8f7343765e,201,Factor Risk Overview,315,0.0001,0,115.72398,27.170457,57.625473,0.000018,0.001848,0.007957,0.007957,411,2,162921539,NA,NA,NA,NA,GEMTRD,1,1,1,1,1,,,,,,,
e3d5f3bf-b729-4ab5-8cbe-973124a91511,320,MSCI FaCS,NA,0.000197,0,0,0,305.782303,0.000592,0.147478,0.007948,0.007948,13756,2,1073753,1076253,1081686,1081719,1084040,BASE,,,,,,,,,,,,
ac61d023-b4a3-45cb-9330-38b00c3ce2cb,919,Brinson Performance Attribution_ur,NA,0.242709,0,0,0,1.983447,0.010175,299.636004,0.007933,0.007933,3771943,209,1092793,NA,NA,NA,NA,NA,,,,,,,,,,,,
f2351766-07af-4cf8-a84b-0802128b46cc,171,ESG Controversies,200,0.000057,0,0,0,56.520806,0.000055,0.078709,0.007922,0.007922,924,6,42056,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,
34ecbb1e-0346-4e06-8bd0-2aebb884c5cd,460,Single Asset ESG,153,0.000251,0,0,0,0,0.000066,0.003226,0.00784,0.00784,157,13,1040599,NA,NA,NA,NA,NA,,,,,,,,,,,,
0bf4f25f-e4b2-415a-a259-76e5752c22e7,117,Factor Risk Overview,972,0.000233,0,7.425374,0,106.736505,0.000024,0.005042,0.007772,0.007772,973,3,162921711,162921713,NA,NA,NA,USSLOWL,1,1,1,1,1,,,,,,2,
b6520a62-4562-489a-ae8d-be0ca7f6a004,98,Factor Exposure Distribution by Asset,NA,0.000103,0,0,0,0,0.000908,0.02337,0.007751,0.007751,3622,162,69313,NA,NA,NA,NA,GEMLTL,1,2,2,2,2,,,,1,,2,
d9578f4f-a453-4aca-9961-1a96f5b02d95,1167,Factor Performance Attribution,NA,0.00007,0.007768,0.618559,0,0,0.009264,0.000366,0.007688,0.007688,216,162,189880449,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
84535735-010a-4107-aced-47a880621332,323,MSCI FaCS,NA,0.000096,0,0,0,300.954668,0.000017,0.336419,0.007674,0.007674,13741,3,1073753,1076253,1081686,1081719,1084040,BASE,,,,,,,,,,,,
e9842268-8dc5-461e-9499-fbb3949c7007,146,MSCI FaCS,NA,0.000079,0,0,0,144.398579,0.066487,0.671408,0.007632,0.007632,1373,1,1036156,1036196,NA,NA,NA,BASE,,,,,,,,,,,,
bfc1175d-3b71-479c-aa6b-2ab499c0ab76,110,ESG Carbon Risk,1849,0.000168,0,0.141591,0,0,0.000049,0.023031,0.007607,0.007607,5401,6,42056,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,
de2606cc-ac77-4c04-8757-874fdd3db854,150,Stress Test + VaR,148,0.145618,0,0,0,0,0.000406,0.006888,0.007586,0.007586,1180,301,1036199,NA,NA,NA,NA,USSLOWL,1,1,1,1,1,1,1,,,,,
6d203e94-6edc-47fa-a3d6-d3631dd29a96,654,Portfolio Return Attribution,NA,0.000101,0.013475,4.292087,0,0,0.006311,0.000783,0.007461,0.007461,309,111,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
66a33d96-5dd6-4f11-a8ad-48bbb8a7419c,182,Single Asset Risk,NA,0.000074,0,0,0,179.955937,0.000026,0.01119,0.007437,0.007437,1809,3,1039891,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
36643a36-50d5-4e50-8cb8-33f9301a3844,590,Single Asset FI,32310,0.001297,0,0,60.824783,342.269394,0.000109,0.181268,0.007369,0.007369,32453,15,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,,,,,
82d1fa54-8e56-4536-a96b-22c98e2f4a9f,106,Trade What-If,NA,0.000058,0,0,0,1.877788,0.000022,6.085458,0.007301,0.007301,26444,2,40144,NA,NA,NA,NA,GEMLTL,,1,1,1,1,,,,1,,2,
86597bc3-a86a-44b8-99c8-98f38680aaa0,289,Factor Performance Attribution,NA,0.00017,0,0,0,285.644256,0.001829,0,0.007288,0.007288,1,1,1020573,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
c725d475-6e1a-407d-8910-9420aeaec9a6,13442,Industry Factor Return and Exposure,NA,0.000068,0.007137,7.751101,0,0,0.009159,0.000732,0.007284,0.007284,235,167,189880422,189880439,NA,NA,NA,USSLOWL,,,,,,,,,,,,
9e7c3906-9f7e-45ed-896d-4681f3cf1281,164,Factor Risk Overview,32,0.000127,0,55.225761,0,107.454723,0.000025,0.001641,0.007271,0.007271,39,2,237782233,NA,NA,NA,NA,AUE4L,1,1,1,1,1,,,,,,2,
45f70920-c8e6-4d02-95fe-082abd916da1,813,Factor Performance Attribution,NA,0.022614,0,0,0,776.095657,0.000664,8.100259,0.007261,0.007261,3632,76,1040643,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
92576da5-11a2-4c9a-8b8c-840160e1915c,106,Factor Exposure Overview,279,0.000261,0,41.910477,55.932916,6.626213,0.000012,0.001514,0.007248,0.007248,302,2,161918794,161918795,161918796,NA,NA,GEMLTL,1,1,1,1,1,,,,,,2,
f857aca9-de25-4268-97c9-162dc0cb52c2,160,Brinson Performance Attribution 1,NA,0.00038,0,0,0,155.471574,0.000092,0.019041,0.007241,0.007241,4128,2,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
041425e4-eb88-4dcd-9d3d-94b95028343c,521,Factor Performance Attribution,NA,0.000073,0.009238,4.260568,0,0,0.007793,0.000453,0.007194,0.007194,222,174,189924771,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
013cd408-6668-4091-a275-1cd5ecacf5fe,187,Factor Risk Overview,NA,0.000076,0,0,0,182.804617,0.000009,0.034937,0.007188,0.007188,4484,1,247182468,247182478,247182631,NA,NA,GEMLTL,,,,,,,,,,,,
b7d58587-16b0-4eb4-b177-b37d105828b2,285,Industry Factor Return and Exposure,NA,0,0.004282,0.007414,0,0,0.005766,0.017603,0.007122,0.007122,375,3,189880427,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
5e412249-851f-462f-8add-5f1cd5dff89a,107,Factor Volatility,NA,0,0,101.057875,0,0,0.000036,0,0.007015,0.007015,0,2,100000029,NA,NA,NA,NA,GEMTRD,1,1,1,1,1,,1,1,,,,
1f7f8e4c-eeb4-4500-9c96-7f71692f75b3,321,MSCI FaCS,NA,0.000085,0,0,0,309.087722,0.00002,0.0933,0.00691,0.00691,13754,5,1073753,1076253,1081686,1081719,1084040,BASE,,,,,,,,,,,,
2df8f490-dc0c-4168-a14b-301663e9026a,144,Position Risk,32,0.000137,0,0,0,133.060191,0.000036,0.00061,0.00691,0.00691,75,4,237782233,NA,NA,NA,NA,AUE4L,,1,1,1,1,,,,1,,,
ec971fd2-efcf-4c36-b1d7-bae53ea255b6,2703,ESG Weighted Average Carbon Intensity (FI),13,0.000306,0,0.001134,0,2701.289356,0.000024,0.000224,0.006885,0.006885,41,2,17392,193557625,NA,NA,NA,BIM303L,,,,,,,,,,,,
c6344eb8-52e3-4331-bb69-78f25cd3473a,1739,Factor Performance Attribution [TK],NA,0.00011,0.018444,6.83732,0,0,0.012411,0.001125,0.006856,0.006856,479,3,161850849,NA,NA,NA,NA,GEMTRD,,,,,,,,,,,,
df5fb0be-5f16-47ad-b652-198104b3c6ee,109,Peer Comparison,4,0.000022,0,0,2.065172,31.673513,0.000019,0.000223,0.006778,0.006778,18,2,162920839,NA,NA,NA,NA,GEMLTL,,2,2,2,2,,,,2,,4,
9c3999de-1ee1-47da-b792-55eede500a47,133,ESG Pillar Contribution,49,0.000078,0,0,0,48.948726,0.000039,0.006894,0.006768,0.006768,105,5,193555991,NA,NA,NA,NA,GEM3L,,,4,4,,,,,,,,
f91bd6ff-0d7a-4b51-a72f-5a8063ebdba9,112,Brinson Performance Attribution 1,594,0.000419,0.000183,0.418992,0,103.949709,0.000125,0.076069,0.006762,0.007578,6325,5,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
c1a1a455-b4be-46ca-90b6-57fb60edca6e,228,LS - Factor Risk,NA,0.000058,0,0,0,0,0.000126,0.001609,0.006733,0.006733,306,44,163202636,NA,NA,NA,NA,GEMLTL,,3,3,3,3,,,,3,,,
ab0817bf-76ff-4142-9184-8988517be6d1,359,Brinson Performance Attribution 2,NA,0.000222,0,0,0,354.42024,0,0.451064,0.006714,0.006714,4130,0,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
466cd4e6-494d-460c-83ff-d767f68ac83a,114,Factor Risk Overview - L/S (SCW),NA,0.000086,0,0,0,49.309783,0.000158,0.000863,0.006683,0.010327,211,41,100000026,NA,NA,NA,NA,USSC4L,2,2,2,2,2,,,,,,2,
afeff257-0cd9-4015-a12e-52515e2eaa5a,108,Portfolio Return Attribution,NA,0.000082,0,0,0,100.18036,0.002549,0.009831,0.006587,0.006587,1125,382,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
339ed030-e191-4199-a2bb-c657959c0579,113,ESG Carbon Risk,1849,0.000211,0,0.320698,0,45.588307,0.000043,1.728334,0.006575,0.006575,5587,5,42056,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,
8e95e01f-5492-4f3a-915c-1c9269c028df,142,Factor Performance Attribution,NA,0.000077,0.011703,4.264297,0,0,0.010519,0.00164,0.006574,0.006574,359,19,117195128,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
3c01925a-2613-474c-a29c-c8f14237fb48,346,Brinson Asset Allocation Performance,NA,0.000322,0,0,0,342.620918,0.000029,1.107647,0.006563,0.006563,2765,2,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
ecac3c97-e6cb-49f5-9384-a96bba59548a,426,Factor Performance Attribution,NA,0.000089,0,0,0,405.27136,0.000541,0.313785,0.006563,0.006563,2192,352,1006899,1007635,1008418,46483,46615,GEMLTL,,,,,,,,,,,,
b1dd5f55-ab71-4b54-a13c-fcaa5320f5f7,409,Portfolio Summary - Risk and Exposures,NA,0.000058,0,0,0,257.842692,0.000494,0.003142,0.00654,0.00654,615,314,237782233,NA,NA,NA,NA,AUE4L,,,,,,,,,,,,
6426fe5b-c685-4f8e-83c4-e43fd3d9493a,123,Factor Risk Overview,NA,0.000307,0,0,0,62.408142,0.000174,0.035092,0.006504,0.006504,3311,79,162920839,NA,NA,NA,NA,GEMLTL,,2,2,2,2,,,,2,,4,
94e0f389-1d02-4652-9d0d-670ae61d13f1,257,Factor Returns,NA,0.001918,0,0,0,255.968252,0.000177,0.000074,0.006474,0.006496,62,5,165172157,165172158,165172159,165172486,NA,MLTL,,,,,,,,,,,,
1f482f4b-e090-4592-9012-74f159768aaa,107,Factor Volatility,94,0.064108,0,57.780111,29.831503,28.824574,0.000218,0.002118,0.006427,0.006427,288,95,135597329,NA,NA,NA,NA,GEMLTL,1,1,1,1,1,,,1,,,2,
9319e111-13ea-4a8f-bb29-fb1936dfae7c,122,ESG Pillar Contribution,49,0.000143,0,0,0,12.113268,0.000467,0.002771,0.006425,0.006425,298,6,193555991,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,
93c77dc2-14b0-47ac-b36c-a0996b184ce3,713,Portfolio Return Attribution,NA,0.000087,0,0,0,705.985168,0.000526,0.003754,0.006424,0.006424,743,359,100000016,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
c9324902-4bff-4169-bf12-5d7765b0a906,377,ESG Weighted Average Carbon Intensity (FI),NA,0.000072,0,0,0,228.355725,0.00003,0.00118,0.006418,0.006418,81,3,17392,193557625,NA,NA,NA,BIM303L,,,2,2,,,,,,,,
557dce72-2f91-48b7-968e-301df29cdfca,254,MSCI FaCS,NA,0.000613,0,0,0,249.183573,0.000049,0.354696,0.006407,0.006407,12835,15,1036156,1036196,NA,NA,NA,BASE,1,1,1,1,1,,,,1,,,
5e4e837e-9850-4fa0-8e36-06c7af5acfba,279,Factor Performance Attribution BC,NA,0.001675,0,0,0,275.844279,0.000065,0.406398,0.0064,0.0064,1951,21,1124328,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
2262990b-777b-48d9-bbf1-f988e20612f3,806,Return Attribution,NA,0.003505,0,0,0,803.860641,0.000116,0.000485,0.006385,0.006385,95,63,148605541,148605543,NA,NA,NA,GEMLTL,,,,,,,,,,,,
4f1c2cd7-2f33-42b3-a764-072d6a7f78b2,223,Factor Performance Attribution,NA,0.000075,0,0,0,214.38872,0.001222,0.347255,0.00635,0.00635,2270,1118,100000054,100000056,NA,NA,NA,GEMLTS,,,,,,,,,,,,
6e93b63c-2e3d-48df-850f-0a469d8bc5d3,806,Portfolio Return Attribution,NA,0.000083,0,0,0,801.712086,0.000351,0.009165,0.006297,0.006297,429,382,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
20b02875-a06d-4a1a-b19e-180fe0afb8be,369,Factor Performance Attribution,NA,0.000083,0.009594,0.011727,0,0,0.007198,0.00182,0.006294,0.010579,345,33,189880427,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
8120167e-4c5e-4985-aaf3-2a974f68ddc1,98,Factor Performance Attribution,NA,0.000379,0.000322,0.172827,0,90.124403,0.000541,0.000077,0.006288,0.018755,14,7,22489,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
db39562e-5df5-47a1-9e5d-5b448fefca17,109,Brinson Performance Attribution 2,594,0.000592,0.000198,0.325011,0,103.395129,0.00004,0.091399,0.006284,0.006284,6324,5,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
354dd500-1c32-453a-9589-9a86323e0a3b,776,Relative Performance Attribution (SCW),NA,0.000089,0.010592,6.491057,0,0,0.012852,0.001011,0.006284,0.006284,349,85,100000026,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
9c1cb65c-9ef5-4818-ac99-fbc0cdcfcbbb,193,Factor Performance Attribution,NA,0.001087,0,0,0,188.523212,0.00004,0.244713,0.006261,0.006261,1347,21,51143,51148,51152,NA,NA,USSLOWL,,,,,,,,,,,,
379afcd1-ed05-43e7-acac-e920571b18e5,2869,Factor Performance Attribution,NA,0.000024,0,0,0,2857.447944,0.000029,0.014326,0.006233,0.006233,1989,4,26444,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
249b558f-94e0-4c7f-8171-1b4900518d89,109,Factor Exposure Profile,998,0.000419,0,107.725308,0,0.000264,0.000035,0.031515,0.006153,0.006153,637,6,1008691,1011920,1012310,1014366,1014408,USSLOWL,1,1,1,1,1,,,,,,2,
b44746ad-0279-41db-916d-18dbe2c1cc03,1122,Factor Performance Attribution,NA,0.000056,0,0,0,1114.268211,0.000014,0.006945,0.006133,0.006133,18,1,162918506,162918507,162918508,NA,NA,GEMLTL,,,,,,,,,,,,
695f6e5a-b62c-4db2-89d7-408f3ebcd490,468,Brinson Performance Attribution 1,NA,0.001111,0,0,0,461.653153,0.000108,0.742583,0.006099,0.006099,2768,4,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
8835ce9a-a79f-485f-b52b-7579a20e6341,105,ESG Pillar Contribution,49,0.000079,0,0,0,34.275511,0.000047,0.014038,0.00608,0.00608,101,4,193555991,NA,NA,NA,NA,GEM3L,,,3,3,,,,,,,,
6886869f-7c86-4cf8-bd63-9ca02a050608,141,Factor Risk Overview,143,0.000958,0,140.00114,0,0,0.000085,0.001842,0.006047,0.006047,143,20,162921384,NA,NA,NA,NA,GEMLTL,1,1,1,1,1,,,,,,2,
