dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,CacheMissBreakdownRedis,CacheHitBreakdownRedis,totalCacheHitOrWaits,totalCacheMisses,totalNumNonBatched,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,addPositionsByHoldingsWithoutAggregation,"create SinglePortfolioContext",createDatedPortfolioContext,"destroy DatedPortfolioContext","destroy SinglePortfolioContext","get Factor exposures",getAssetFactorRiskContributions,getAssetReturnsByBarraIdsWithPriority,getAssetReturnsByMarketIdsWithPriority,getFactorReturn,getFactorTree,getIndexLevelData,getLightPortfolioWithLastUpdated,getModelDescriptors,getPortfolioAttributeValues,"getPortfolioAttributes list",getPortfolioLastUpdated,"getPortfolioPositions with PositionsReportSpec",getPositionsWithTnC,getPriceHistoryByBarraIdWithPriority,getPriceHistoryByMarketIdsWithPriority,getReportDispatcherReport,searchPortfolioTree,"userAttributeRmiSvc getAttributeProperties","singlePortfolioContextRmiSvc getPortfolioInstrumentReturn"
"39a97695-3dcd-4567-aa5c-577c59a6f4be",166,"Portfolio Summary",,,,,,,,,,,,,1706,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4450f3ad-2934-4b5e-9de1-1cd8202b9cd4",174,"Trade What-If",,,,,,,,,,,,,101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4ff3528e-2489-4935-b5f3-6c078891553c",164,"Trade What-If",,,,,,,,,,,,,101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"eab481a2-a4f2-4cef-9da7-96b604d1a1a5",147,"Portfolio Summary",,,,,,,,,,,,,1518,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ae930a86-7889-47cf-9483-66572646dec2",145,"Trade What-If (SCW)",,,,,,,,,,,,,432,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e08d4eb2-5e04-4c70-b74d-4a83a533dd8d",135,"Portfolio Summary",,,,,,,,,,,,,500,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d6a555a5-adf6-4693-a599-fcfcdcaea748",145,"Trade What-If (SCW)",,,,,,,,,,,,,435,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9317142c-e43c-4712-a2fa-af0d7a4008f1",139,"Trade What-If (SCW)",,,,,,,,,,,,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"877d11be-60f7-44d5-8b4d-e61e4ad9ec53",125,"MSCI FaCS",,,,,,,,,,,,,5179,14852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6f159647-2a88-4b4c-ae49-c55f0fed04ec",125,"MSCI FaCS",,,,,,,,,,,,,3403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d074a68f-e964-4a91-9090-82e1d6e40b14",125,"MSCI FaCS",,,,,,,,,,,,,3398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"e88b0588-e33c-4ac9-ae98-26a3a4a16526",125,"MSCI FaCS",,,,,,,,,,,,,3404,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"91842cdb-8c1c-4ee3-9de0-a55ae2fcc0eb",125,"MSCI FaCS",,,,,,,,,,,,,3398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26df6b08-3701-48b3-9226-0856426b2bad",125,"MSCI FaCS",,,,,,,,,,,,,1714,5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"82392d5f-f262-4c8a-89cb-be4f36ce9695",125,"MSCI FaCS",,,,,,,,,,,,,3402,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ccee9a4e-86ec-493c-8da4-fb5fe6c9b36e",125,"MSCI FaCS",,,,,,,,,,,,,3397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a1e10669-82ac-4d64-b70e-c9bb3693367e",114,"Portfolio Summary",,,,,,,,,,,,,1709,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c700c4c3-0e6e-4f6e-9f9e-344e01086add",123,"Trade What-If (SCW)",,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c230c175-381c-4daa-8592-e8ed4f8aa2cc",122,"Trade What-If (SCW)",,,,,,,,,,,,,324,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
